,ARTIST NAME(S),ARTIST HOME LATITUDE,ARTIST HOME LONGITUDE,ARTIST HOME CITY,ARTIST COUNTRY,LANGUAGE OF MUSIC,VISIBLE ETHNIC MINORITY,CENSUS RACE CLASSIFICATION,ARTIST GENDER,CANADIAN CONTENT,ALBUMS PLAYED,STATIONS PLAYED ON,MEAN CHART POSITION,TOTAL DAYS PLAYED,STATION cfbx,STATION cfmh,STATION cfre,STATION cfru,STATION cfuv,STATION chly,STATION chrw,STATION chry,STATION chsr,STATION chuo,STATION chyz,STATION cick,STATION cilu,STATION cism,STATION ciut,STATION cjam,STATION cjlo,STATION cjsf,STATION cjsr,STATION cjsw,STATION cjum,STATION ckdu,STATION ckut,STATION ckxu,STATION cscr,CHART POSITION 1,CHART POSITION 2,CHART POSITION 3,CHART POSITION 4,CHART POSITION 5,CHART POSITION 6,CHART POSITION 7,CHART POSITION 8,CHART POSITION 9,CHART POSITION 10
1170,merlino,39.95,-75.16,"philadelphia, pa",us,english,no,white,male,no,1,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
1171,meshell ndegeocello,38.89,-77.03,"washington, dc",us,english,yes,black,female,no,1,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2
1172,metaform,34.05,-118.24,"los angeles, ca",us,english,no,white,male,no,2,3,8,14,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.35714285714285715,0.14285714285714285
1173,metawon,51.08,-114.08,"calgary, ab",cdn,english,no,white,male,yes,2,8,6,32,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.25,0.09375,0.0,0.0,0.03125,0.15625,0.0,0.0,0.0,0.125,0.0,0.0625,0.0625,0.0625,0.125,0.25,0.125,0.0625,0.09375,0.125,0.03125
1174,metermaids,40.71,-74.0,"new york, ny",us,english,no,white,male group,no,2,10,6,36,0.1111111111111111,0.0,0.0,0.05555555555555555,0.027777777777777776,0.0,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.0,0.2777777777777778,0.0,0.0,0.08333333333333333,0.0,0.0,0.027777777777777776,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.027777777777777776,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.1111111111111111
1175,meth ghost rae,40.71,-74.0,"new york, ny",us,english,yes,black,male group,no,1,9,5,37,0.10810810810810811,0.21621621621621623,0.0,0.08108108108108109,0.10810810810810811,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.0,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.02702702702702703,0.08108108108108109,0.05405405405405406,0.21621621621621623,0.13513513513513514,0.24324324324324326,0.05405405405405406,0.08108108108108109,0.02702702702702703,0.08108108108108109
1176,method man,40.71,-74.0,"new york, ny",us,english,yes,black,male,no,3,7,6,28,0.0,0.0,0.07142857142857142,0.0,0.0,0.03571428571428571,0.0,0.10714285714285714,0.2857142857142857,0.10714285714285714,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.2857142857142857,0.21428571428571427,0.03571428571428571,0.14285714285714285,0.07142857142857142
1177,method man & redman,40.71,-74.0,"new york, ny",us,english,yes,black,male group,no,1,8,8,18,0.2222222222222222,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0,0.2777777777777778,0.2777777777777778,0.16666666666666666
1178,"method man, ghostface killah, raekwon",40.71,-74.0,"new york, ny",us,english,yes,black,male group,no,1,2,8,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
1179,mf doom,40.71,-74.0,"new york, ny",us,english,yes,black,male,no,2,8,6,35,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.3142857142857143,0.0,0.0,0.11428571428571428,0.0,0.0,0.02857142857142857,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.11428571428571428,0.14285714285714285,0.0,0.0,0.2,0.0,0.02857142857142857,0.08571428571428572,0.11428571428571428,0.08571428571428572,0.14285714285714285,0.05714285714285714,0.08571428571428572,0.11428571428571428,0.14285714285714285,0.14285714285714285
1180,mf grimm,40.71,-74.0,"new york, ny",us,english,yes,black,male,no,1,4,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.09090909090909091,0.2727272727272727,0.18181818181818182
1181,mic boogie,43.9,-78.87,"oshawa, on",cdn,english,yes,black,male,yes,2,8,7,28,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.25,0.0,0.03571428571428571,0.0,0.2857142857142857,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.07142857142857142,0.0,0.07142857142857142,0.03571428571428571,0.25,0.2857142857142857,0.10714285714285714,0.14285714285714285
1182,mic boyd,44.95,-63.53,"enfield, ns",cdn,english,no,white,male,yes,1,1,7,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1183,mic crenshaw,45.52,-122.67,"portland, or",us,english,yes,black,male,no,1,10,7,47,0.0,0.0,0.1276595744680851,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.19148936170212766,0.0,0.0,0.0851063829787234,0.0,0.0,0.02127659574468085,0.0,0.0851063829787234,0.02127659574468085,0.0,0.1702127659574468,0.0,0.1702127659574468,0.0425531914893617,0.0,0.02127659574468085,0.0,0.1276595744680851,0.06382978723404255,0.0851063829787234,0.1276595744680851,0.1702127659574468,0.0851063829787234,0.14893617021276595,0.1702127659574468
1184,michael franti & spearhead,37.8,-122.27,"oakland, ca",us,english,yes,black,male group,no,2,2,6,7,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
1185,miclordz,42.33,-83.03,"windsor, on",cdn,english,no,white,male group,yes,1,1,8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1186,miclordz & sauce funky,42.33,-83.03,"windsor, on",cdn,english,no,white,male group,yes,1,1,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.6
1187,microbunny vs the straggler,43.66,-79.42,"toronto, on",cdn,english,yes,mixed group,mixed group,yes,1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,mighty joseph,40.71,-74.0,"new york, ny",us,english,yes,black,male group,no,1,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1189,mighty underdogs,37.8,-122.27,"oakland, ca",us,english,yes,mixed group,male group,no,2,10,5,35,0.0,0.0,0.0,0.11428571428571428,0.17142857142857143,0.0,0.08571428571428572,0.0,0.0,0.0,0.05714285714285714,0.0,0.2571428571428571,0.0,0.0,0.05714285714285714,0.0,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0,0.08571428571428572,0.08571428571428572,0.0,0.11428571428571428,0.08571428571428572,0.14285714285714285,0.05714285714285714,0.2571428571428571,0.02857142857142857,0.05714285714285714,0.0,0.11428571428571428,0.14285714285714285
1190,mike boo,37.8,-122.27,"oakland, ca",us,english,yes,asian other,male,no,1,2,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0
1191,mike jones,29.76,-95.36,"houston, tx",us,english,yes,black,male,no,1,2,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75
1192,mike ladd,42.35,-71.06,"boston, mass",us,english,yes,black,male,no,2,10,6,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.017857142857142856,0.0,0.10714285714285714,0.0,0.0,0.03571428571428571,0.0,0.23214285714285715,0.08928571428571429,0.14285714285714285,0.21428571428571427,0.0,0.017857142857142856,0.03571428571428571,0.0,0.03571428571428571,0.05357142857142857,0.10714285714285714,0.05357142857142857,0.10714285714285714,0.10714285714285714,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.05357142857142857
1193,mike mictan and lazerbeak,44.98,-93.26,"minneapolis, mn",us,english,yes,mixed group,male group,no,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,mike mictlan and lazerbeak,44.98,-93.26,"minneapolis, mn",us,english,yes,mixed group,male group,no,1,2,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
1195,mike relm,37.77,-122.42,"san francisco, ca",us,english,yes,asian,male,no,1,3,7,11,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.0,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.09090909090909091
1196,mikey d & the la posse,40.71,-74.0,"new york, ny",us,english,yes,mixed group,male group,no,1,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0
1197,miles jones,43.66,-79.42,"toronto, on",cdn,english,yes,black,male,yes,1,13,6,66,0.07575757575757576,0.0,0.0,0.12121212121212122,0.09090909090909091,0.0,0.15151515151515152,0.0,0.0,0.07575757575757576,0.06060606060606061,0.0,0.030303030303030304,0.0,0.06060606060606061,0.030303030303030304,0.045454545454545456,0.0,0.0,0.07575757575757576,0.12121212121212122,0.0,0.0,0.06060606060606061,0.0,0.12121212121212122,0.030303030303030304,0.09090909090909091,0.07575757575757576,0.10606060606060606,0.07575757575757576,0.10606060606060606,0.045454545454545456,0.21212121212121213,0.13636363636363635
1198,millimetrik,46.8,-71.25,"quebec, qc",cdn,english,no,white,male,yes,1,2,6,5,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.2,0.0,0.0
1199,mims,40.71,-74.0,"new york, ny",us,english,yes,black,male,no,1,1,7,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,0.42857142857142855
1200,mindbender,43.66,-79.42,"toronto, on",cdn,english,yes,black,male,yes,1,8,5,33,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.06060606060606061,0.0,0.0,0.12121212121212122,0.0,0.15151515151515152,0.0,0.030303030303030304,0.21212121212121213,0.06060606060606061,0.06060606060606061,0.21212121212121213,0.18181818181818182,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.09090909090909091
1201,miqi o.,47.63,6.86,"belfort, france",int,french,no,white,male,no,1,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1202,mis,19.43,-99.14,"mexico city, mex",int,spanish,yes,hispanic,male,no,1,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.125,0.125,0.0,0.0,0.125,0.0,0.0
1203,mistah f.a.b.,37.8,-122.27,"oakland, ca",us,english,yes,black,male,no,1,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1204,mistere,43.45,-80.5,"kitchener, on",cdn,english,no,white,male,yes,1,6,6,22,0.13636363636363635,0.0,0.0,0.2727272727272727,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.045454545454545456,0.0,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.13636363636363635,0.18181818181818182
1205,mitchell brothers,42.33,-83.04,"london, eng",uk,english,yes,black,male group,no,1,2,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.375,0.0,0.125,0.125,0.0,0.125,0.125,0.0
1206,mitchmatic,53.55,-113.5,"edmonton, ab",cdn,english,no,white,male,yes,1,6,5,21,0.14285714285714285,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.14285714285714285,0.0,0.0,0.0,0.047619047619047616,0.0,0.2857142857142857,0.14285714285714285,0.047619047619047616,0.0,0.19047619047619047,0.0,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.047619047619047616
1207,mixre,46.75,-60.66,"cape breton, ns",cdn,english,no,white,male,yes,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,miz korona,42.33,-83.04,"detroit, mi",us,english,yes,black,female,no,1,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1209,mizell brothers,34.05,-118.24,"los angeles, ca",us,english,yes,black,male group,no,1,2,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0
1210,mj,43.66,-79.42,"toronto, on",cdn,english,yes,black,male,yes,1,2,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0
1211,mobadass,52.13,-106.67,"saskatoon, sask",cdn,english,yes,mixed group,male group,yes,1,1,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25
1212,mobb deep,40.71,-74.0,"new york, ny",us,english,yes,black,male group,no,2,3,5,8,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.375,0.0,0.0,0.375,0.0,0.0,0.0,0.125,0.0,0.125,0.25,0.0,0.125
1213,mobonix,29.76,-95.36,"houston, tx",us,english,yes,asian indian,male,no,1,1,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
1214,mochipet,37.77,-122.42,"san francisco, ca",us,english,yes,asian,male,no,1,4,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.35294117647058826,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.11764705882352941
1215,modill,41.85,-87.65,"chicago, il",us,english,yes,mixed group,male group,no,2,8,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.0,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.0,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.21052631578947367
1216,modulok,43.66,-79.42,"toronto, on",cdn,english,yes,hispanic,male,yes,1,11,6,62,0.016129032258064516,0.0,0.0,0.11290322580645161,0.03225806451612903,0.0,0.3387096774193548,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0967741935483871,0.04838709677419355,0.08064516129032258,0.03225806451612903,0.0,0.0,0.04838709677419355,0.0,0.0,0.12903225806451613,0.0,0.016129032258064516,0.0967741935483871,0.11290322580645161,0.04838709677419355,0.14516129032258066,0.06451612903225806,0.12903225806451613,0.0967741935483871,0.14516129032258066,0.14516129032258066
1217,modulok & bare beats,43.66,-79.42,"toronto, on",cdn,english,yes,mixed group,male group,yes,1,11,5,35,0.02857142857142857,0.0,0.0,0.05714285714285714,0.14285714285714285,0.0,0.05714285714285714,0.0,0.0,0.02857142857142857,0.0,0.0,0.2571428571428571,0.0,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.11428571428571428,0.0,0.0,0.17142857142857143,0.0,0.14285714285714285,0.08571428571428572,0.08571428571428572,0.11428571428571428,0.02857142857142857,0.05714285714285714,0.11428571428571428,0.17142857142857143,0.2,0.0
1218,moe pope and headnodic,37.8,-122.27,"oakland, ca",us,english,yes,mixed group,male group,no,1,4,6,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.0,0.0,0.0,0.26666666666666666,0.0,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667
1219,mojoe,29.42,-98.49,"san antonio, tx",us,english,yes,black,male group,no,1,5,5,22,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.045454545454545456,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.13636363636363635,0.13636363636363635,0.18181818181818182,0.09090909090909091,0.3181818181818182,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456
1220,moka only,49.25,-123.13,"vancouver, bc",cdn,english,yes,black,male,yes,8,21,5,317,0.03785488958990536,0.0,0.04416403785488959,0.012618296529968454,0.022082018927444796,0.03470031545741325,0.11041009463722397,0.0,0.028391167192429023,0.06624605678233439,0.0946372239747634,0.0,0.028391167192429023,0.0,0.0473186119873817,0.0473186119873817,0.11041009463722397,0.06309148264984227,0.028391167192429023,0.050473186119873815,0.04416403785488959,0.03785488958990536,0.012618296529968454,0.07255520504731862,0.006309148264984227,0.15141955835962145,0.138801261829653,0.12302839116719243,0.10725552050473186,0.09779179810725552,0.0914826498422713,0.050473186119873815,0.07255520504731862,0.08832807570977919,0.07886435331230283
1221,molemen,41.85,-87.65,"chicago, il",us,english,yes,mixed group,male group,no,1,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,monday the milestone,43.5,-79.75,"oakville, on",cdn,english,yes,mixed group,mixed group,yes,1,2,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25
1223,monica,33.65,-84.45,"college park, ga",us,english,yes,black,female,no,1,1,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
1224,monk e,45.5,-73.58,"montreal, qc",cdn,french,no,white,male,yes,1,1,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
1225,moore,42.983,-81.25,"london, on",cdn,english,no,white,male,yes,1,1,6,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
1226,morbin,34.05,-118.24,"los angeles, ca",cdn,english,yes,mixed group,male group,no,1,1,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
1227,more or les,43.66,-79.42,"toronto, on",cdn,english,yes,black,male,yes,2,16,5,97,0.041237113402061855,0.0,0.0,0.041237113402061855,0.020618556701030927,0.0,0.10309278350515463,0.020618556701030927,0.0,0.10309278350515463,0.14432989690721648,0.010309278350515464,0.07216494845360824,0.0,0.07216494845360824,0.09278350515463918,0.030927835051546393,0.0,0.010309278350515464,0.07216494845360824,0.10309278350515463,0.0,0.0,0.061855670103092786,0.0,0.09278350515463918,0.1134020618556701,0.20618556701030927,0.10309278350515463,0.08247422680412371,0.041237113402061855,0.08247422680412371,0.13402061855670103,0.061855670103092786,0.08247422680412371
