,STATION,WEEK OF,STATION LATITUDE,STATION LONGITUDE,STATION CITY,STATION PROVINCE,MOST PLAYED ARTIST CITY,ARTIST COUNTRY,MOST PLAYED LABEL TYPE,MOST PLAYED LABEL ,ARTIST GENDER female,ARTIST GENDER male,ARTIST GENDER male group,ARTIST GENDER mixed group,CENSUS RACE CLASSIFICATION asian,CENSUS RACE CLASSIFICATION asian other,CENSUS RACE CLASSIFICATION black,CENSUS RACE CLASSIFICATION hispanic,CENSUS RACE CLASSIFICATION mixed group,CENSUS RACE CLASSIFICATION white,ARTIST COUNTRY cdn,ARTIST COUNTRY int,ARTIST COUNTRY uk,ARTIST COUNTRY us,ARTIST COUNTRY us/cdn,CANADIAN CONTENT no,CANADIAN CONTENT yes,ARTIST COUNTRY unknown,ARTIST GENDER unknown,CENSUS RACE CLASSIFICATION unknown,ARTIST GENDER female group,CENSUS RACE CLASSIFICATION native american,CENSUS RACE CLASSIFICATION native canadian,CENSUS RACE CLASSIFICATION middle eastern,CENSUS RACE CLASSIFICATION unidentified,CENSUS RACE CLASSIFICATION asian indian,CENSUS RACE CLASSIFICATION jewish,CENSUS RACE CLASSIFICATION romany,CENSUS RACE CLASSIFICATION other asian,CENSUS RACE CLASSIFICATION indian,CENSUS RACE CLASSIFICATION indian asian,CENSUS RACE CLASSIFICATION inuit,CENSUS RACE CLASSIFICATION metis,ARTIST GENDER no,CENSUS RACE CLASSIFICATION male,CENSUS RACE CLASSIFICATION east asian
1657,cjsw,2008-04-01,51.08,-114.08,calgary,ab,"baltimore, md",us,indie,black box,0.0,0.7,0.2,0.1,0.0,0.0,0.5,0.1,0.2,0.2,0.3,0.0,0.0,0.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,cjum,2008-04-01,49.88,-97.17,winnipeg,mb,"new york, ny",us,indie,atlantic,0.0,0.7,0.3,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.1,0.0,0.0,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,ckut,2008-04-01,45.5,-73.58,montreal,qc,"new york, ny",us,indie,bbe,0.1,0.7,0.2,0.0,0.0,0.0,0.6,0.0,0.2,0.1,0.0,0.0,0.1,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,ckxu,2008-04-01,49.7,-112.83,lethbridge,ab,"edmonton, ab",cdn,indie,brockway entertainment,0.0,0.6,0.3,0.1,0.0,0.0,0.4,0.1,0.2,0.3,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,cfbx,2008-04-08,50.67,-120.33,kamloops,bc,"toronto, on",cdn,indie,urbnet,0.1,0.7,0.1,0.1,0.0,0.0,0.5,0.0,0.1,0.3,0.8,0.0,0.0,0.2,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,cfru,2008-04-08,43.55,-80.25,guelph,on,"oakland, ca",cdn,indie,urbnet,0.0,0.8,0.2,0.0,0.1,0.0,0.5,0.0,0.2,0.2,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1663,chly,2008-04-08,49.15,-123.92,nanaimo,bc,"toronto, on",cdn,indie,brockway entertainment,0.0,0.8,0.0,0.2,0.0,0.0,0.7,0.0,0.2,0.0,0.7,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,chrw,2008-04-08,42.983,-81.25,london,on,"toronto, on",cdn,indie,atlantic,0.0,0.6,0.2,0.2,0.1,0.0,0.4,0.0,0.2,0.2,0.7,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,chsr,2008-04-08,45.95,-66.63,fredericton,nb,"new york, ny",us,indie,self-released,0.0,0.7,0.2,0.1,0.0,0.0,0.7,0.0,0.1,0.2,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,chuo,2008-04-08,45.417,-75.7,ottawa,on,"baltimore, md",us,indie,self-released,0.0,0.7,0.3,0.0,0.0,0.0,0.5,0.1,0.1,0.3,0.3,0.0,0.0,0.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,chyz,2008-04-08,45.57,-73.75,laval,qc,"brooklyn, ny",us,indie,jarring effects,0.0,0.4,0.6,0.0,0.0,0.0,0.3,0.0,0.2,0.5,0.3,0.2,0.0,0.5,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,cilu,2008-04-08,48.4,-89.2,thunder bay,on,unknown,us,indie,self-released,0.0,0.5,0.3,0.1,0.0,0.0,0.4,0.0,0.3,0.2,0.4,0.0,0.0,0.5,0.0,0.6,0.4,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,ciut,2008-04-08,43.66,-79.42,toronto,on,"toronto, on",cdn,indie,self-released,0.0,0.4,0.3,0.2,0.0,0.0,0.5,0.0,0.4,0.0,0.7,0.0,0.0,0.2,0.0,0.3,0.7,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,cjam,2008-04-08,42.33,-83.03,windsor,on,"boston, mass",us,indie,7 grand,0.0,0.8,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.1,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,cjlo,2008-04-08,45.5,-73.58,montreal,qc,"montreal, qc",cdn,indie,atlantic,0.0,0.9,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.4,0.7,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,cjsf,2008-04-08,49.25,-123.13,burnaby,bc,"brooklyn, ny",us,indie,urbnet,0.0,0.4,0.5,0.1,0.0,0.0,0.7,0.0,0.3,0.0,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,cjsr,2008-04-08,53.55,-113.5,edmonton,ab,"boston, mass",cdn,indie,self-released,0.0,0.8,0.1,0.0,0.0,0.0,0.6,0.0,0.1,0.2,0.5,0.0,0.0,0.4,0.0,0.5,0.5,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,cjsw,2008-04-08,51.08,-114.08,calgary,ab,"new york, ny",us,indie,definitive jux,0.0,0.7,0.3,0.0,0.0,0.0,0.7,0.0,0.3,0.0,0.1,0.0,0.1,0.8,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,cjum,2008-04-08,49.88,-97.17,winnipeg,mb,"new york, ny",us,indie,circuitree,0.0,0.7,0.3,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.1,0.0,0.0,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,cfru,2008-04-15,43.55,-80.25,guelph,on,"toronto, on",cdn,indie,urbnet,0.0,0.8,0.2,0.0,0.1,0.0,0.5,0.0,0.2,0.2,0.7,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,cfuv,2008-04-15,48.43,-123.35,victoria,bc,"edmonton, ab",cdn,indie,anticon,0.1,0.3,0.4,0.2,0.0,0.0,0.2,0.0,0.5,0.3,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,chly,2008-04-15,49.15,-123.92,nanaimo,bc,"toronto, on",cdn,indie,brockway entertainment,0.0,0.8,0.0,0.2,0.0,0.0,0.7,0.0,0.2,0.0,0.7,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,chrw,2008-04-15,42.983,-81.25,london,on,"new york, ny",cdn,indie,stones throw,0.0,0.6,0.3,0.1,0.0,0.0,0.5,0.0,0.3,0.2,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,chuo,2008-04-15,45.417,-75.7,ottawa,on,"austin, tx",us,indie,self-released,0.0,0.7,0.3,0.0,0.0,0.0,0.4,0.1,0.1,0.4,0.3,0.0,0.0,0.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,chyz,2008-04-15,45.57,-73.75,laval,qc,"cape town, south africa",us,indie,jarring effects,0.0,0.4,0.6,0.0,0.0,0.0,0.3,0.0,0.2,0.5,0.3,0.2,0.0,0.5,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,cilu,2008-04-15,48.4,-89.2,thunder bay,on,"boston, mass",cdn,indie,brockway entertainment,0.0,0.5,0.4,0.1,0.0,0.0,0.4,0.0,0.3,0.3,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,cjam,2008-04-15,42.33,-83.03,windsor,on,"boston, mass",us,indie,self-released,0.0,0.8,0.1,0.1,0.0,0.0,0.6,0.0,0.2,0.2,0.2,0.0,0.0,0.8,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,cjlo,2008-04-15,45.5,-73.58,montreal,qc,"montreal, qc",cdn,indie,atlantic,0.0,0.8,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.3,0.7,0.0,0.0,0.2,0.0,0.3,0.7,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,cjsf,2008-04-15,49.25,-123.13,burnaby,bc,"edmonton, ab",cdn,indie,urbnet,0.0,0.4,0.5,0.1,0.0,0.0,0.7,0.0,0.3,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,cjsr,2008-04-15,53.55,-113.5,edmonton,ab,"atlanta, ga/white plains, ny",us,indie,self-released,0.0,0.9,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.3,0.4,0.0,0.0,0.5,0.0,0.6,0.4,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,cjsw,2008-04-15,51.08,-114.08,calgary,ab,"oakland, ca",us,indie,daly city,0.0,0.5,0.5,0.0,0.1,0.0,0.4,0.1,0.4,0.0,0.2,0.0,0.1,0.7,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,cjum,2008-04-15,49.88,-97.17,winnipeg,mb,"new york, ny",us,indie,circuitree,0.0,0.7,0.3,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.2,0.0,0.0,0.8,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,ckdu,2008-04-15,44.65,-63.6,halifax,ns,"toronto, on",cdn,indie,urbnet,0.0,0.8,0.2,0.0,0.0,0.0,0.7,0.0,0.2,0.1,0.7,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,ckut,2008-04-15,45.5,-73.58,montreal,qc,"new york, ny",us,indie,def jam,0.1,0.6,0.3,0.0,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,ckxu,2008-04-15,49.7,-112.83,lethbridge,ab,"toronto, on",cdn,indie,urbnet,0.0,0.7,0.2,0.1,0.0,0.0,0.5,0.0,0.2,0.3,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,cfbx,2008-04-22,50.67,-120.33,kamloops,bc,"toronto, on",cdn,indie,urbnet,0.0,0.7,0.2,0.0,0.0,0.0,0.4,0.0,0.1,0.3,0.7,0.0,0.0,0.2,0.0,0.3,0.7,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,cfru,2008-04-22,43.55,-80.25,guelph,on,"toronto, on",cdn,indie,urbnet,0.0,0.8,0.2,0.0,0.1,0.0,0.5,0.0,0.2,0.2,0.6,0.0,0.1,0.3,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,cfuv,2008-04-22,48.43,-123.35,victoria,bc,"edmonton, ab",us,indie,urbnet,0.1,0.5,0.3,0.0,0.0,0.0,0.5,0.0,0.2,0.2,0.4,0.0,0.0,0.5,0.0,0.6,0.4,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,chly,2008-04-22,49.15,-123.92,nanaimo,bc,"new york, ny",cdn,indie,babygrande,0.0,0.7,0.1,0.1,0.0,0.0,0.5,0.0,0.1,0.3,0.6,0.0,0.0,0.3,0.0,0.4,0.6,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,chrw,2008-04-22,42.983,-81.25,london,on,"new york, ny",us,indie,stones throw,0.0,0.9,0.1,0.0,0.0,0.0,0.7,0.0,0.1,0.2,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,chuo,2008-04-22,45.417,-75.7,ottawa,on,"toronto, on",us,indie,self-released,0.0,0.5,0.4,0.1,0.0,0.0,0.4,0.0,0.3,0.3,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,chyz,2008-04-22,45.57,-73.75,laval,qc,"cape town, south africa",cdn,indie,jarring effects,0.0,0.6,0.4,0.0,0.1,0.0,0.3,0.0,0.2,0.4,0.4,0.2,0.0,0.4,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,cilu,2008-04-22,48.4,-89.2,thunder bay,on,"boston, mass",us,indie,7 grand,0.0,0.4,0.5,0.0,0.0,0.0,0.4,0.0,0.2,0.3,0.3,0.0,0.0,0.6,0.0,0.7,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,ciut,2008-04-22,43.66,-79.42,toronto,on,"edmonton, ab",cdn,indie,urbnet,0.0,0.4,0.3,0.2,0.0,0.0,0.5,0.0,0.4,0.0,0.8,0.0,0.0,0.1,0.0,0.2,0.8,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,cjam,2008-04-22,42.33,-83.03,windsor,on,"berkeley, ca",us,indie,self-released,0.0,0.8,0.2,0.0,0.1,0.0,0.5,0.0,0.2,0.2,0.3,0.0,0.0,0.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,cjlo,2008-04-22,45.5,-73.58,montreal,qc,"montreal, qc",cdn,indie,atlantic,0.0,0.8,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.3,0.7,0.0,0.0,0.2,0.0,0.3,0.7,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,cjsf,2008-04-22,49.25,-123.13,burnaby,bc,"edmonton, ab",cdn,indie,urbnet,0.0,0.6,0.3,0.1,0.0,0.0,0.7,0.0,0.3,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704,cjsr,2008-04-22,53.55,-113.5,edmonton,ab,"austin, tx",cdn,indie,self-released,0.0,0.9,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.3,0.5,0.0,0.0,0.4,0.0,0.5,0.5,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,cjsw,2008-04-22,51.08,-114.08,calgary,ab,"bath, eng",us,indie,2b1,0.0,0.8,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.4,0.4,0.0,0.1,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1706,cjum,2008-04-22,49.88,-97.17,winnipeg,mb,"new york, ny",us,indie,anti-,0.0,0.8,0.2,0.0,0.1,0.0,0.7,0.0,0.0,0.2,0.2,0.0,0.0,0.8,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,ckut,2008-04-22,45.5,-73.58,montreal,qc,"new york, ny",us,indie,aao,0.1,0.6,0.3,0.0,0.1,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,ckxu,2008-04-22,49.7,-112.83,lethbridge,ab,"edmonton, ab",cdn,indie,broken wreckords,0.1,0.7,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,cfru,2008-04-29,43.55,-80.25,guelph,on,"toronto, on",cdn,indie,urbnet,0.0,0.7,0.3,0.0,0.0,0.0,0.5,0.0,0.2,0.3,0.7,0.0,0.1,0.2,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,cfuv,2008-04-29,48.43,-123.35,victoria,bc,"berkeley, ca",us,indie,urbnet,0.0,0.5,0.4,0.0,0.1,0.0,0.4,0.0,0.3,0.1,0.4,0.0,0.0,0.5,0.0,0.6,0.4,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1711,chly,2008-04-29,49.15,-123.92,nanaimo,bc,"new york, ny",cdn,indie,babygrande,0.0,0.7,0.1,0.1,0.0,0.0,0.5,0.0,0.1,0.3,0.5,0.0,0.0,0.4,0.0,0.5,0.5,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,chrw,2008-04-29,42.983,-81.25,london,on,"london, on",cdn,indie,self-released,0.0,0.5,0.5,0.0,0.1,0.0,0.4,0.0,0.2,0.3,0.6,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,chuo,2008-04-29,45.417,-75.7,ottawa,on,"toronto, on",us,indie,self-released,0.0,0.6,0.3,0.1,0.0,0.0,0.5,0.0,0.3,0.2,0.4,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,chyz,2008-04-29,45.57,-73.75,laval,qc,"cape town, south africa",cdn,indie,definitive jux,0.0,0.7,0.3,0.0,0.1,0.0,0.4,0.0,0.2,0.3,0.4,0.2,0.1,0.3,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715,cilu,2008-04-29,48.4,-89.2,thunder bay,on,"san francisco, ca",us,indie,daly city,0.0,0.6,0.4,0.0,0.2,0.0,0.5,0.0,0.1,0.2,0.2,0.0,0.1,0.7,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,ciut,2008-04-29,43.66,-79.42,toronto,on,"edmonton, ab",cdn,indie,urbnet,0.0,0.4,0.3,0.2,0.0,0.0,0.5,0.0,0.4,0.0,0.8,0.0,0.0,0.1,0.0,0.2,0.8,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1717,cjam,2008-04-29,42.33,-83.03,windsor,on,"new york, ny",us,indie,2b1,0.0,0.8,0.2,0.0,0.0,0.0,0.6,0.0,0.1,0.3,0.3,0.0,0.0,0.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,cjlo,2008-04-29,45.5,-73.58,montreal,qc,unknown,cdn,indie,black box,0.0,0.8,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.3,0.6,0.0,0.1,0.2,0.0,0.4,0.6,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719,cjsf,2008-04-29,49.25,-123.13,burnaby,bc,"toronto, on",cdn,indie,urbnet,0.0,0.5,0.4,0.1,0.0,0.0,0.6,0.0,0.4,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,cjsr,2008-04-29,53.55,-113.5,edmonton,ab,"denver, co",cdn,indie,self-released,0.0,0.9,0.0,0.1,0.1,0.0,0.5,0.0,0.1,0.3,0.7,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,cjsw,2008-04-29,51.08,-114.08,calgary,ab,"oakland, ca",us,indie,2b1,0.0,0.9,0.1,0.0,0.1,0.0,0.4,0.0,0.1,0.4,0.4,0.0,0.1,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,cjum,2008-04-29,49.88,-97.17,winnipeg,mb,"atlanta, ga/white plains, ny",us,indie,anti-,0.0,0.8,0.2,0.0,0.1,0.0,0.6,0.0,0.0,0.3,0.3,0.0,0.0,0.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,ckdu,2008-04-29,44.65,-63.6,halifax,ns,"toronto, on",cdn,indie,urbnet,0.0,0.7,0.2,0.1,0.0,0.0,0.6,0.0,0.2,0.2,0.7,0.0,0.0,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,ckxu,2008-04-29,49.7,-112.83,lethbridge,ab,"brooklyn, ny",cdn,indie,urbnet,0.0,0.8,0.2,0.0,0.1,0.0,0.3,0.0,0.1,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
